"Country.Name","Program.Name","FY1950","FY1951","FY1952","FY1953","FY1954","FY1955","FY1956","FY1957","FY1958","FY1959"
"Croatia","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Croatia","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Croatia","Title I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Croatia","Title II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cuba","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cuba","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cuba","Inactive Programs",NA,726780,NA,NA,NA,NA,NA,NA,NA,NA
"Cuba","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cuba","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cuba","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cuba","Other USAID Assistance",NA,NA,698493,1372010,1356124,3363664,3278433,3793295,3068671,2418913
"Cuba","Title II",NA,NA,NA,NA,NA,NA,NA,NA,NA,6047
"Cyprus","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus","Title I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus","Title II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Czech Republic","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Czech Republic","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Czech Republic","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Czech Republic","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Czech Republic","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Czech Republic","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Denmark","Inactive Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Denmark","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Denmark","Other USAID Assistance",639438747,358302482,99186064,52822380,-1356124,NA,NA,NA,NA,NA
"Denmark","Title II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Djibouti","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Djibouti","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Djibouti","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Djibouti","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Djibouti","Global HIV/AIDS Initiative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Djibouti","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Djibouti","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Djibouti","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Djibouti","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Djibouti","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Djibouti","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Djibouti","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Djibouti","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Djibouti","Title II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominica","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominica","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominica","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominican Republic","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominican Republic","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominican Republic","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominican Republic","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominican Republic","Food For Education",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominican Republic","Global HIV/AIDS Initiative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominican Republic","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominican Republic","Inactive Programs",NA,726780,NA,NA,NA,NA,NA,NA,NA,NA
"Dominican Republic","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominican Republic","Millennium Challenge Corporation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominican Republic","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominican Republic","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominican Republic","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominican Republic","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominican Republic","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominican Republic","Other USAID Assistance",NA,NA,1396987,2058015,1356124,2018198,1967060,1264432,1227468,1209457
"Dominican Republic","Other USDA Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominican Republic","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominican Republic","Title I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominican Republic","Title II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"East Africa (not specified)","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"East Africa (not specified)","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"East Africa (not specified)","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"East Africa (not specified)","Global HIV/AIDS Initiative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"East Africa (not specified)","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"East Africa (not specified)","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"East Africa (not specified)","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"East Africa (not specified)","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"East Africa (not specified)","Title I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"East Africa (not specified)","Title II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern Europe (not specified)","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern Europe (not specified)","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern Europe (not specified)","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern Europe (not specified)","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern Europe (not specified)","Inactive Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern Europe (not specified)","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern Europe (not specified)","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern Europe (not specified)","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern Europe (not specified)","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern Europe (not specified)","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern Europe (not specified)","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern Europe (not specified)","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern Europe (not specified)","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern Europe (not specified)","Title II",NA,NA,6985,NA,NA,13454655,NA,NA,NA,NA
"Eastern Europe (not specified)","Voluntary Contributions to Multilateral Organizations, Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ecuador","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ecuador","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ecuador","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ecuador","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ecuador","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ecuador","Inactive Programs",4594769,5087459,NA,NA,NA,NA,NA,NA,NA,NA
"Ecuador","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ecuador","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ecuador","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ecuador","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ecuador","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ecuador","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ecuador","Other USAID Assistance",NA,NA,9778908,6860049,8814808,9418259,11146671,24024205,25776834,40516793
"Ecuador","Other USDA Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ecuador","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ecuador","Title I",NA,NA,NA,NA,NA,NA,16392163,15173182,7364810,NA
"Ecuador","Title II",NA,NA,NA,NA,NA,1345466,1311373,1264432,3068671,4837826
"Egypt","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Egypt","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Egypt","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Egypt","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Egypt","Inactive Programs",NA,726780,NA,NA,NA,NA,NA,NA,NA,NA
"Egypt","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Egypt","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Egypt","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Egypt","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Egypt","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Egypt","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Egypt","Other USAID Assistance",NA,NA,2793974,88494636,22376051,287929625,17047849,4425511,6137,12094565
"Egypt","Other USDA Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Egypt","Title I",NA,NA,NA,NA,NA,NA,86550619,NA,NA,205002880
"Egypt","Title II",NA,NA,5587947,NA,4746435,158092201,114745138,1896648,3682405,53820815
"El Salvador","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"El Salvador","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"El Salvador","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"El Salvador","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"El Salvador","Food For Education",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"El Salvador","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"El Salvador","Inactive Programs",3063180,1460828,6985,6860,678062,NA,NA,NA,NA,NA
"El Salvador","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"El Salvador","Millennium Challenge Corporation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"El Salvador","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"El Salvador","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"El Salvador","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"El Salvador","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"El Salvador","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"El Salvador","Other USAID Assistance",NA,NA,3492467,4802035,3390311,5381862,5901179,6954375,6137341,6047283
"El Salvador","Other USDA Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"El Salvador","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"El Salvador","Title I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"El Salvador","Title II",NA,NA,NA,NA,NA,NA,1311373,3793295,613734,604728
"Equatorial Guinea","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Equatorial Guinea","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Equatorial Guinea","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Equatorial Guinea","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Equatorial Guinea","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Equatorial Guinea","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Equatorial Guinea","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Equatorial Guinea","Title II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eritrea","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eritrea","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eritrea","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eritrea","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eritrea","Food For Education",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eritrea","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eritrea","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eritrea","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eritrea","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eritrea","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eritrea","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eritrea","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eritrea","Title I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eritrea","Title II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia","Global HIV/AIDS Initiative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia","Title I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ethiopia","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ethiopia","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ethiopia","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ethiopia","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ethiopia","Food For Education",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ethiopia","Global HIV/AIDS Initiative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ethiopia","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ethiopia","Inactive Programs",NA,726780,NA,NA,NA,NA,NA,NA,NA,NA
"Ethiopia","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ethiopia","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ethiopia","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ethiopia","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ethiopia","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ethiopia","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ethiopia","Other USAID Assistance",NA,NA,8381921,10290074,17629616,27582044,19014909,60692727,30072973,39912065
"Ethiopia","Other USDA Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ethiopia","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ethiopia","Title I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ethiopia","Title II",NA,NA,6985,NA,NA,NA,6557,6322,6137,16327663
"Eurasia (not specified)","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eurasia (not specified)","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eurasia (not specified)","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eurasia (not specified)","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eurasia (not specified)","Global HIV/AIDS Initiative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eurasia (not specified)","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eurasia (not specified)","Inactive Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eurasia (not specified)","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eurasia (not specified)","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eurasia (not specified)","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eurasia (not specified)","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eurasia (not specified)","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eurasia (not specified)","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eurasia (not specified)","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eurasia (not specified)","Other USDA Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eurasia (not specified)","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eurasia (not specified)","Title I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eurasia (not specified)","Title II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fiji","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fiji","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fiji","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fiji","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fiji","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fiji","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Finland","Inactive Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Finland","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Finland","Title I",NA,NA,NA,NA,NA,NA,104254154,19598693,36210314,6047283
"Finland","Title II",NA,NA,698493,NA,NA,4709129,9179611,NA,NA,NA
"France","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,576352834,NA,NA,NA,NA,NA
"France","Inactive Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France","Other USAID Assistance",5375880248,3171667407,1830751224,2735101665,6102559,3363664,1967060,1264432,1227468,6047
"France","Title I",NA,NA,NA,NA,NA,NA,NA,NA,39892719,NA
"France","Title II",NA,NA,6984934,6860,3390311,18836518,41963936,3793295,1841202,1209457
"Gabon","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gabon","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gabon","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gabon","Global HIV/AIDS Initiative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gabon","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gabon","Millennium Challenge Corporation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gabon","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gabon","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gabon","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gabon","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gabon","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gabon","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gabon","Title II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gambia, The","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gambia, The","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gambia, The","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gambia, The","Food For Education",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gambia, The","Global HIV/AIDS Initiative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gambia, The","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gambia, The","Millennium Challenge Corporation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gambia, The","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gambia, The","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gambia, The","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gambia, The","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gambia, The","Other USDA Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gambia, The","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gambia, The","Title I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gambia, The","Title II",NA,NA,NA,NA,NA,NA,6557,632216,613734,NA
"Georgia","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Georgia","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Georgia","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Georgia","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Georgia","Food For Education",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Georgia","Global HIV/AIDS Initiative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Georgia","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Georgia","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Georgia","Millennium Challenge Corporation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Georgia","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Georgia","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Georgia","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Georgia","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Georgia","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Georgia","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Georgia","Other USDA Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Georgia","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Georgia","Title I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Georgia","Title II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Germany","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,210877331,159437666,113433765,68911534,49712466,57449185
"Germany","Inactive Programs",3395534618,-68317309,-13271375,90552651,NA,NA,NA,NA,NA,NA
"Germany","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Germany","Millennium Challenge Corporation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Germany","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Germany","Other USAID Assistance",2220805231,2925289027,642613936,574872133,10848995,2690931,6556865,3161080,613734,10280380
"Germany","Title II",NA,NA,122236347,8232059,141036929,137237485,227523217,99257898,98811197,55030272
"Ghana","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ghana","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ghana","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ghana","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
