"Country.Name","Program.Name","FY1980","FY1981","FY1982","FY1983","FY1984","FY1985","FY1986","FY1987","FY1988","FY1989"
"Czech Republic","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Denmark","Inactive Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Denmark","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Denmark","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Denmark","Title II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Djibouti","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Djibouti","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Djibouti","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Djibouti","Economic Support Fund/Security Support Assistance",NA,4303616,4027873,3831176,5581174,6306802,5899881,3487695,5664896,4870663
"Djibouti","Global HIV/AIDS Initiative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Djibouti","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Djibouti","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Djibouti","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Djibouti","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Djibouti","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Djibouti","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Djibouti","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Djibouti","Other USAID Assistance",2706695,4690942,NA,NA,NA,432466,70446,188710,74801,72004
"Djibouti","Title II",2016429,2435847,3467999,2667934,2451996,2612818,NA,NA,39894,NA
"Dominica","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominica","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominica","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominican Republic","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominican Republic","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominican Republic","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominican Republic","Economic Support Fund/Security Support Assistance",NA,NA,82571403,15432732,63253302,171184615,70446344,283064,22997019,NA
"Dominican Republic","Food For Education",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominican Republic","Global HIV/AIDS Initiative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominican Republic","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominican Republic","Inactive Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominican Republic","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominican Republic","Millennium Challenge Corporation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominican Republic","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,2947142,1088059
"Dominican Republic","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominican Republic","Other Active Grant Programs",141836,1258808,1707818,2029404,347893,389220,757298,564413,626663,264014
"Dominican Republic","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,53127665
"Dominican Republic","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominican Republic","Other USAID Assistance",81886399,37426399,38359451,51171082,56455433,55081803,47882380,34108389,30937515,32203336
"Dominican Republic","Other USDA Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominican Republic","Peace Corps",3309496,4032488,4456842,4184200,4308666,4492245,4341256,4043531,4147276,4277031
"Dominican Republic","Title I",35458891,30555676,32525077,44369105,53021150,72978704,52834758,22816698,33244697,32001726
"Dominican Republic","Title II",11018259,9373276,6283482,4394471,5218397,3436306,3078505,2684822,5550202,8128438
"East Africa (not specified)","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"East Africa (not specified)","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"East Africa (not specified)","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"East Africa (not specified)","Global HIV/AIDS Initiative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"East Africa (not specified)","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"East Africa (not specified)","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"East Africa (not specified)","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"East Africa (not specified)","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"East Africa (not specified)","Title I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"East Africa (not specified)","Title II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern Europe (not specified)","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern Europe (not specified)","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern Europe (not specified)","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern Europe (not specified)","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern Europe (not specified)","Inactive Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern Europe (not specified)","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern Europe (not specified)","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern Europe (not specified)","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern Europe (not specified)","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern Europe (not specified)","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern Europe (not specified)","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern Europe (not specified)","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern Europe (not specified)","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern Europe (not specified)","Title II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern Europe (not specified)","Voluntary Contributions to Multilateral Organizations, Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ecuador","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ecuador","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ecuador","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ecuador","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,7953778,35603582,33168273,NA,14560785
"Ecuador","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ecuador","Inactive Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ecuador","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ecuador","Narcotics Control",914839,710097,716961,144682,133948,746005,2315924,2020907,1662235,1600086
"Ecuador","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ecuador","Other Active Grant Programs",156019,606810,36251,104171,165575,NA,7045,NA,68152,286415
"Ecuador","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,13611934
"Ecuador","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ecuador","Other USAID Assistance",19627678,26923424,34837076,41558419,41981589,51789653,51947134,30637850,24172219,28116716
"Ecuador","Other USDA Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ecuador","Peace Corps",5169906,6614658,5637009,6121007,6327191,6141023,4899543,5510318,6186838,5641904
"Ecuador","Title I",NA,NA,NA,NA,NA,25677692,8365503,NA,NA,NA
"Ecuador","Title II",2051888,4925489,4793169,3429925,4995150,1133422,2978119,6760948,2719416,1068858
"Egypt","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Egypt","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Egypt","Economic Support Fund/Security Support Assistance",2044796048,1783848965,1552745158,1446818655,1586818847,1919159733,1883067754,1406157041,1193185411,1304070319
"Egypt","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Egypt","Inactive Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Egypt","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Egypt","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,62403
"Egypt","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Egypt","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,19201
"Egypt","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Egypt","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Egypt","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,2398529
"Egypt","Other USDA Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Egypt","Title I",674428107,586367724,527651403,459606059,441842919,385165385,382972742,328783464,254321930,240732981
"Egypt","Title II",38113580,62292694,64317081,32435745,25465035,23800067,11653586,6640860,4365029,1899302
"El Salvador","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"El Salvador","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"El Salvador","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"El Salvador","Economic Support Fund/Security Support Assistance",21511727,96616186,231602715,270072816,223682280,513553846,320434000,482919691,324145767,305435670
"El Salvador","Food For Education",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"El Salvador","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"El Salvador","Inactive Programs",NA,NA,NA,NA,NA,7208,NA,NA,NA,NA
"El Salvador","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"El Salvador","Millennium Challenge Corporation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"El Salvador","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,249335,400022
"El Salvador","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"El Salvador","Other Active Grant Programs",37823,888697,2014,7716,3721,NA,NA,NA,NA,NA
"El Salvador","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,9259699
"El Salvador","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"El Salvador","Other USAID Assistance",102015229,71752043,79697515,113401646,76529054,164193075,151855900,228091491,117544937,99666174
"El Salvador","Other USDA Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"El Salvador","Peace Corps",1215058,NA,NA,NA,NA,NA,NA,NA,NA,NA
"El Salvador","Title I",7091778,56377374,40077339,75234570,91159171,88295223,77490978,72052729,59009337,64003451
"El Salvador","Title II",5827078,19531963,15481131,14927310,10349356,15929179,18398824,10984610,21406260,12931897
"Equatorial Guinea","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Equatorial Guinea","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Equatorial Guinea","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Equatorial Guinea","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Equatorial Guinea","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Equatorial Guinea","Other USAID Assistance",NA,2151808,2013937,1929092,1860391,2477672,1988348,1302096,2102727,1648089
"Equatorial Guinea","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,282580,412822
"Equatorial Guinea","Title II",NA,NA,612237,127320,1739466,670323,804849,NA,NA,NA
"Eritrea","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eritrea","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eritrea","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eritrea","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eritrea","Food For Education",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eritrea","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eritrea","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eritrea","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eritrea","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eritrea","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eritrea","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eritrea","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eritrea","Title I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eritrea","Title II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia","Global HIV/AIDS Initiative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia","Title I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ethiopia","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ethiopia","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ethiopia","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ethiopia","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ethiopia","Food For Education",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ethiopia","Global HIV/AIDS Initiative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ethiopia","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ethiopia","Inactive Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ethiopia","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ethiopia","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ethiopia","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ethiopia","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,1600
"Ethiopia","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,8283647
"Ethiopia","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ethiopia","Other USAID Assistance",NA,NA,NA,NA,NA,855923,NA,NA,1196809,1009654
"Ethiopia","Other USDA Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ethiopia","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ethiopia","Title I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ethiopia","Title II",35373790,10666513,5002619,5440038,18159279,156642933,137977970,10397895,84163937,43635953
"Eurasia (not specified)","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eurasia (not specified)","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eurasia (not specified)","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eurasia (not specified)","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eurasia (not specified)","Global HIV/AIDS Initiative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eurasia (not specified)","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eurasia (not specified)","Inactive Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eurasia (not specified)","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eurasia (not specified)","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eurasia (not specified)","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eurasia (not specified)","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eurasia (not specified)","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eurasia (not specified)","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eurasia (not specified)","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eurasia (not specified)","Other USDA Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eurasia (not specified)","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eurasia (not specified)","Title I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eurasia (not specified)","Title II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fiji","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fiji","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fiji","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fiji","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fiji","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fiji","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Finland","Inactive Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Finland","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Finland","Title I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Finland","Title II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France","Inactive Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France","Title I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France","Title II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gabon","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gabon","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gabon","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gabon","Global HIV/AIDS Initiative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gabon","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gabon","Millennium Challenge Corporation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gabon","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gabon","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gabon","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gabon","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gabon","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gabon","Peace Corps",2259913,2616599,2908125,2949581,3244522,3254310,3432498,3161742,3909576,3430585
"Gabon","Title II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gambia, The","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gambia, The","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gambia, The","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,10293247,NA,NA
"Gambia, The","Food For Education",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gambia, The","Global HIV/AIDS Initiative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gambia, The","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gambia, The","Millennium Challenge Corporation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gambia, The","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gambia, The","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gambia, The","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gambia, The","Other USAID Assistance",11063174,11987723,2454989,7521528,6952282,10397213,8296818,5683588,6251665,6240336
"Gambia, The","Other USDA Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gambia, The","Peace Corps",1787128,1751572,1588996,1574139,1614820,1751489,1687190,1859647,2139296,1844899
"Gambia, The","Title I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gambia, The","Title II",4661662,2831780,2211302,862304,6074177,4683251,4859037,4417519,6609046,5230682
"Georgia","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Georgia","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Georgia","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Georgia","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Georgia","Food For Education",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Georgia","Global HIV/AIDS Initiative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Georgia","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Georgia","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Georgia","Millennium Challenge Corporation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Georgia","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Georgia","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Georgia","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Georgia","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Georgia","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Georgia","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Georgia","Other USDA Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Georgia","Peace Corps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Georgia","Title I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Georgia","Title II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Germany","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Germany","Inactive Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Germany","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Germany","Millennium Challenge Corporation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Germany","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Germany","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Germany","Title II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ghana","Child Survival and Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ghana","Department of Defense Security Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ghana","Development Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ghana","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ghana","Food For Education",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ghana","Global HIV/AIDS Initiative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ghana","Global Health and Child Survival",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ghana","Migration and Refugee Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ghana","Millennium Challenge Corporation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ghana","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ghana","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ghana","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,516828
"Ghana","Other Food Aid Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ghana","Other State Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ghana","Other USAID Assistance",23627441,10819291,2755065,NA,22325,4340881,6958338,5354204,10731388,16501690
"Ghana","Other USDA Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ghana","Peace Corps",4205424,3946416,4491079,4301874,2678963,2331715,2576575,2885540,3405919,3104167
"Ghana","Title I",28603505,26036879,14097557,NA,NA,16217490,10566952,27603057,NA,9600518
"Ghana","Title II",8505406,14754949,12772386,9782423,34982797,22484649,22419549,14794827,17232389,19783467
"Greece","Economic Support Fund/Security Support Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Greece","Inactive Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Greece","Narcotics Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Greece","Nonproliferation, Anti-Terrorism, Demining and Related",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Greece","Other Active Grant Programs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Greece","Other USAID Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Greece","Other USDA Assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Greece","Title I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
